properties.id,properties.name,properties.proposer,properties.status.id,properties.status.name,properties.district,properties.year,properties.budget,properties.detail,properties.category.name,properties.image,latitude,longitude,category_category,category.status,ObjectId,x,y
11,Malá rozhledna na Kraví hoře,Jiří Holík,14,nezískal podporu,Brno - Střed,2017,58000,https://paro.damenavas.cz/projekt/?id=11,Jiné,https://paro.damenavas.cz/wp-content/uploads/2017/06/Holík-Rozhledna-projekt-11-244x300.jpg,49.204292996385,16.5840773592044,failed,"Jiné, failed",1,1846131.04690289,6309597.00180126
12,Psí hřbitov v Brně,Soňa Porupková,6,neproveditelný,Brno - Maloměřice a Obřany,2017,1964999,https://paro.damenavas.cz/projekt/?id=12,Zvířata,https://paro.damenavas.cz/wp-content/uploads/2017/01/5-300x211.jpg,49.212056346181,16.6611319681181,failed,"Zvířata, failed",2,1854708.72673044,6310919.81749113
23,Trolejbusová zastávka na nám. Konečného,Jiří Kubíček,14,nezískal podporu,Brno - Střed,2017,1100000,https://paro.damenavas.cz/projekt/?id=23,Doprava,https://paro.damenavas.cz/wp-content/uploads/2017/06/ikony_person_white-136x300.png,49.204756589922,16.5946263020269,failed,"Doprava, failed",3,1847305.3498463,6309675.98877887
31,Spojení Vaňkova náměstí s Mendlovým náměstím,Michal Závodský,6,neproveditelný,Brno - Střed,2017,945000,https://paro.damenavas.cz/projekt/?id=31,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2017/02/P2010047-225x300.jpg,49.19275183466,16.5887918450815,failed,"Zeleň, failed",4,1846655.86107008,6307630.85952768
34,Bezpečí na dosah,Jana Salvetová,13,stažen,Brno,2017,300000,https://paro.damenavas.cz/projekt/?id=34,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/02/SOS-199x300.jpg,49.19498,16.608303,failed,"Senioři, failed",5,1848827.8329004,6308010.41210166
35,Lávky pro cyklisty na cyklotrase podél Svitavy,Michal Neumann,6,neproveditelný,Brno - Sever,2017,591000,https://paro.damenavas.cz/projekt/?id=35,Sport,https://paro.damenavas.cz/wp-content/uploads/2017/02/Hladíkova-300x129.png,49.202992746399,16.6281455005537,failed,"Sport, failed",6,1851036.6899581,6309375.4694099
38,Živá voda pro Hády,Lubomír Tichý,6,neproveditelný,Brno - Maloměřice a Obřany,2017,1993000,https://paro.damenavas.cz/projekt/?id=38,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2017/02/Výstřižek-300x276.jpg,49.216069179712,16.6688006835013,failed,"Zeleň, failed",7,1855562.40422194,6311603.65520923
41,Pejsci a sport na Záhřebské,František Tomeček,15,nevítězný,Brno - Žabovřesky,2017,346115,https://paro.damenavas.cz/projekt/?id=41,Zábava,https://paro.damenavas.cz/wp-content/uploads/2017/02/realizace-225x300.jpg,49.218702570407,16.5834485403543,failed,"Zábava, failed",8,1846061.0471087,6312052.44854736
42,Výuka sportovního karate a sebeobrany,Vangelis Liolios,15,nevítězný,Brno - Slatina,2017,17280,https://paro.damenavas.cz/projekt/?id=42,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/07/Výuka-sportoního-karate-3-upraveno-na-web-197x300.png,49.179574501621,16.6854808793073,failed,"Senioři, failed",9,1857419.23512539,6305386.54130588
48,seznam se v Brně,zdeněk  Herblich,15,nevítězný,Brno,2017,1460000,https://paro.damenavas.cz/projekt/?id=48,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/02/Stíny-ve-Vyškově-300x200.jpg,49.19498,16.608303,failed,"Senioři, failed",10,1848827.8329004,6308010.41210166
49,Rychlé pruhy pro chodce v podchodu pod hlavním nádražím ,Veronika Filipová,15,nevítězný,Brno - Střed,2017,74600,https://paro.damenavas.cz/projekt/?id=49,Jiné,https://paro.damenavas.cz/wp-content/uploads/2017/02/image-300x225.jpg,49.190420371515,16.6134537367174,failed,"Jiné, failed",11,1849401.21028899,6307233.72918861
63,Jedlý park v Líšni,Lukáš Sejkora,6,neproveditelný,Brno - Líšeň,2017,1987000,https://paro.damenavas.cz/projekt/?id=63,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/02/stezka04-300x182.jpg,49.20347955533,16.6737684255952,failed,"Senioři, failed",12,1856115.41074222,6309458.40966045
66,Lesy pro psa,Martina Ryslerová,6,neproveditelný,Brno,2017,1990000,https://paro.damenavas.cz/projekt/?id=66,Děti,https://paro.damenavas.cz/wp-content/uploads/2017/02/DSC_3133_Falco-225x300.jpg,49.19498,16.608303,failed,"Děti, failed",13,1848827.8329004,6308010.41210166
68,Bezbariérově s MHD do přírody,Dana Kroupová,6,neproveditelný,Brno - Maloměřice a Obřany,2017,330000,https://paro.damenavas.cz/projekt/?id=68,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/10/ikony_wheelchair_white-150x300.png,49.228236469167,16.6532807343841,failed,"Senioři, failed",14,1853834.73138907,6313677.45505213
69,Opěrný odpočinkový sloup pro cestující hromadné městské dopravy,Vangelis Liolios,15,nevítězný,Brno - Slatina,2017,200000,https://paro.damenavas.cz/projekt/?id=69,Zdraví,https://paro.damenavas.cz/wp-content/uploads/2017/07/Opěrný-odpočinkový-sloup-upraveno-na-web-241x300.png,49.178481685921,16.6836363871272,failed,"Zdraví, failed",15,1857213.90719513,6305200.44351478
78,Dlážděný chodník  skrze parčík k tramvajové zastávce Židovský hřbitov,Jan Račanský,15,nevítězný,Brno - Židenice,2017,618000,https://paro.damenavas.cz/projekt/?id=78,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/02/Židovský-hřbitov-300x240.jpg,49.191365353549,16.6424269426522,failed,"Senioři, failed",16,1852626.4928203,6307394.6906765
83,Schody z ulice Preslova k bytovkám na ulici Neumannové,Jiří Holcner,6,neproveditelný,Brno - Střed,2017,66000,https://paro.damenavas.cz/projekt/?id=83,Děti,https://paro.damenavas.cz/wp-content/uploads/2017/02/IMG_8456-300x225.jpg,49.197706677431,16.5749726451994,failed,"Děti, failed",17,1845117.51477604,6308474.90603009
87,"I Brno může vonět!  Lipová alej Pod Babou, Ivanovice",Vlasta Svobodová,6,neproveditelný,Brno - Ivanovice,2017,136500,https://paro.damenavas.cz/projekt/?id=87,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/02/lrg_dsc_00395_z-3-300x199.jpg,49.267786148796,16.5724160562119,failed,"Senioři, failed",18,1844832.91659178,6320421.85552368
91,Zastínění dětského hřiště na ulici Štouračova Brno Bystrc,Michal Muthsam,15,nevítězný,Brno - Bystrc,2017,170000,https://paro.damenavas.cz/projekt/?id=91,Děti,https://paro.damenavas.cz/wp-content/uploads/2017/02/1440x1080_BrY97q-300x225.jpg,49.215309312338,16.5180652236607,failed,"Děti, failed",19,1838782.60958799,6311474.15991245
107,Omezení rychlosti tramvají v ranních a nočních hodinách,Jan Mališ,14,nezískal podporu,Brno - Židenice,2017,105000,https://paro.damenavas.cz/projekt/?id=107,Zdraví,https://paro.damenavas.cz/wp-content/uploads/2017/02/salina-300x202.jpg,49.19280740841,16.6366164434838,failed,"Zdraví, failed",20,1851979.67101162,6307640.32592422
108,Hudba  v Brně pro začínající umělce.,Zdeněk Herblich,14,nezískal podporu,Brno,2017,352000,https://paro.damenavas.cz/projekt/?id=108,Kultura,https://paro.damenavas.cz/wp-content/uploads/2017/02/d2Cundr...n.r.-200x300.jpg,49.19498,16.608303,failed,"Kultura, failed",21,1848827.8329004,6308010.41210166
111,Hravé vzdělávání v MHD,Michal Ondráček,15,nevítězný,Brno,2017,505000,https://paro.damenavas.cz/projekt/?id=111,Děti,https://paro.damenavas.cz/wp-content/uploads/2017/02/MHDKviz1-1-300x225.jpg,49.19498,16.608303,failed,"Děti, failed",22,1848827.8329004,6308010.41210166
113,Výměna plastových sedaček ve vozech MHD,Petr Svoboda,15,nevítězný,Brno,2017,2000000,https://paro.damenavas.cz/projekt/?id=113,Doprava,https://paro.damenavas.cz/wp-content/uploads/2017/02/117841-300x200.jpg,49.19498,16.608303,failed,"Doprava, failed",23,1848827.8329004,6308010.41210166
115,Skate park v Tuřanech,Antonín Tůma,10,realizovaný,Brno - Tuřany,2017,1120898,https://paro.damenavas.cz/projekt/?id=115,Děti,https://paro.damenavas.cz/wp-content/uploads/2024/03/Dok_2-300x200.jpg,49.15038252672,16.6667713856729,finished,"Děti, finished",24,1855336.50382101,6300416.79140031
124,"Pomůžu, když můžu",Hana  Tomaštíková,15,nevítězný,Brno,2017,202625,https://paro.damenavas.cz/projekt/?id=124,Jiné,https://paro.damenavas.cz/wp-content/uploads/2017/02/muzutakpomuzu-300x225.jpg,49.19498,16.608303,failed,"Jiné, failed",25,1848827.8329004,6308010.41210166
140,Venkovní xylofony v Björnsonově sadu,Jan Vykopal,15,nevítězný,Brno - Střed,2017,70000,https://paro.damenavas.cz/projekt/?id=140,Děti,https://paro.damenavas.cz/wp-content/uploads/2017/02/xylofon-300x249.jpg,49.206927726484,16.5938912464023,failed,"Děti, failed",26,1847223.52382846,6310045.91646395
142,Komunitní kompost na Ečerové,Lucie Krainová,6,neproveditelný,Brno - Bystrc,2017,192900,https://paro.damenavas.cz/projekt/?id=142,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2017/10/ikony_person_white-8-150x300.png,49.220075546727,16.5104860839341,failed,"Zeleň, failed",27,1837938.90361297,6312286.44633639
146,Nová územní studie oblasti na pomezí MČ Žabovřesky a Komín,Martina  Mikulincová,14,nezískal podporu,Brno - Žabovřesky,2017,550000,https://paro.damenavas.cz/projekt/?id=146,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2017/02/foto-ulice-sochorova-300x115.jpg,49.213052744,16.5636756080271,failed,"Zeleň, failed",28,1843859.93435054,6311089.61113359
151,"Piknik park Jezerůvky s multifunkčním hřištěm, Ivanovice",Vlasta  Svobodová,15,nevítězný,Brno - Ivanovice,2017,1452443,https://paro.damenavas.cz/projekt/?id=151,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/02/piknik-2-300x200.jpg,49.258541849999,16.5688875363971,failed,"Senioři, failed",29,1844440.12356274,6318844.94283737
154,Úprava stezky mezi Bystrcí a Žebětínem pod kopcem Pekárna,Tomáš Trnka,6,neproveditelný,Brno - Bystrc,2017,390000,https://paro.damenavas.cz/projekt/?id=154,Sport,https://paro.damenavas.cz/wp-content/uploads/2017/02/trasa-stezky-300x161.jpg,49.213850179917,16.5031336830637,failed,"Sport, failed",30,1837120.43809197,6311225.50264507
157,Veřejné grilování,Roman Schelle,14,nezískal podporu,Brno - Líšeň,2017,333333,https://paro.damenavas.cz/projekt/?id=157,Zábava,https://paro.damenavas.cz/wp-content/uploads/2017/02/carlson-reserve-bbq-300x200.jpg,49.209156503702,16.6816875656645,failed,"Zábava, failed",31,1856996.96538226,6310425.68211134
168,Dětské hřiště s kavárnou v areálu Bzzzukot v Židenicích,Radek Hlaváček,10,realizovaný,Brno - Židenice,2017,1800000,https://paro.damenavas.cz/projekt/?id=168,Děti,https://paro.damenavas.cz/wp-content/uploads/2024/03/Dok_1-300x200.jpg,49.196978373638,16.6565022042864,finished,"Děti, finished",32,1854193.3437782,6308350.8357899
170,Den konce dluhů (zkráceně DeKod),Jiří Bezděk,6,neproveditelný,Brno - Střed,2017,1727000,https://paro.damenavas.cz/projekt/?id=170,Zábava,https://paro.damenavas.cz/wp-content/uploads/2017/02/Snímek-1-15.12.2015-11-11-300x225.png,49.189404956253,16.6070852575907,failed,"Zábava, failed",33,1848692.27443548,6307060.77403465
172,Komunitní zahrada Červený kopec,Silvie  Holečková,6,neproveditelný,Brno - Bohunice,2017,486000,https://paro.damenavas.cz/projekt/?id=172,Děti,https://paro.damenavas.cz/wp-content/uploads/2017/02/20151031_111607_resized-2-225x300.jpg,49.178896046597,16.5829428615955,failed,"Děti, failed",34,1846004.75520676,6305271.00534693
179,Obnova topolové aleje v Řečkovicích,Michal  Polanský,10,realizovaný,Brno - Řečkovice A Mokrá Hora,2017,928000,https://paro.damenavas.cz/projekt/?id=179,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2024/03/Dok_1-1-300x200.jpg,49.2435119085,16.5918744769364,finished,"Zeleň, finished",35,1846999.01807847,6316281.73294625
180,"Zpřístupnění vyhlídky a lokality U Křížku - Vinohrady, Židenice",Petr Kunc,6,neproveditelný,Brno - Vinohrady,2017,95000,https://paro.damenavas.cz/projekt/?id=180,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2017/02/File-13.02.17-19-08-22-300x169.png,49.201420254251,16.6531119473839,failed,"Zeleň, failed",36,1853815.94210616,6309107.56106044
181,Parkování pro Černého,Jiří Kment,15,nevítězný,Brno - Bystrc,2017,1900000,https://paro.damenavas.cz/projekt/?id=181,Doprava,https://paro.damenavas.cz/wp-content/uploads/2017/04/hlavni-spojene-nove-300x280.png,49.213999239989,16.5227463350824,failed,"Doprava, failed",37,1839303.7085278,6311250.90430052
182,"ze sídliště rychle v lese, z VUT procházkou u MHD",Sylvie Bartośová,6,neproveditelný,Brno - Žabovřesky,2017,576000,https://paro.damenavas.cz/projekt/?id=182,Doprava,https://paro.damenavas.cz/wp-content/uploads/2017/03/IMG_20170305_103124-1-225x300.jpg,49.222830855192,16.5736377903915,failed,"Doprava, failed",38,1844968.91941854,6312756.05605124
188,Sluneční odpočinková alej,Vangelis Liolios,15,nevítězný,Brno - Slatina,2017,53933,https://paro.damenavas.cz/projekt/?id=188,Zábava,https://paro.damenavas.cz/wp-content/uploads/2017/07/Sluneční-odpočinková-alej-upraveno-na-web-300x218.png,49.181947242001,16.6846028413397,failed,"Zábava, failed",39,1857321.49238594,6305790.61420099
199,Workout hřiště v Žebětíne,Dagmar  Janoušková,15,nevítězný,Brno - Žebětín,2017,1231339,https://paro.damenavas.cz/projekt/?id=199,Sport,https://paro.damenavas.cz/wp-content/uploads/2017/02/Street-workoutové-hřiště-300x163.png,49.203869331136,16.4855888048038,failed,"Sport, failed",40,1835167.35117805,6309524.81844526
200,Oprava chodníku do Údolí oddechu a obory Holedná,Zbyněk  Vrbík,6,neproveditelný,Brno - Bystrc,2017,14000,https://paro.damenavas.cz/projekt/?id=200,Děti,https://paro.damenavas.cz/wp-content/uploads/2017/10/ikony_person_white-6-150x300.png,49.212773459966,16.5241262986705,failed,"Děti, failed",41,1839457.32537174,6311042.01869967
201,Bezpečnost před Mateřskou Školkou Laštůvkova „ulice Laštůvkova ZÓNA 30km/h,zbynek vrbik,14,nezískal podporu,Brno - Bystrc,2017,440000,https://paro.damenavas.cz/projekt/?id=201,Děti,https://paro.damenavas.cz/wp-content/uploads/2017/02/přesah-parkujícího-auta-300x169.jpg,49.22042891497,16.5230860342079,failed,"Děti, failed",42,1839341.52366147,6312346.67230718
203,Úprava okolí pěší cesty na ul. Třídy Gen. Píky,Ivana Ševčíková,6,neproveditelný,Brno - Královo Pole,2017,435000,https://paro.damenavas.cz/projekt/?id=203,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2017/02/Tř.-Generála-Píky-300x200.jpg,49.22002392117,16.6182417463398,failed,"Zeleň, failed",43,1849934.20908207,6312277.64762114
204,Zrcadlo aneb co se skrývá za keřem,Josef Burjeta,6,neproveditelný,Brno - Židenice,2017,6561,https://paro.damenavas.cz/projekt/?id=204,Doprava,https://paro.damenavas.cz/wp-content/uploads/2017/02/Výstřižek-2-300x138.jpg,49.204066187346,16.6417107409956,failed,"Doprava, failed",44,1852546.76561658,6309558.35839061
206,Bezpečnost školáků na ulici Křídlovická,Alena Šlaisová,15,nevítězný,Brno - Střed,2017,650000,https://paro.damenavas.cz/projekt/?id=206,Děti,https://paro.damenavas.cz/wp-content/uploads/2017/02/IMG_20170215_150222-300x225.jpg,49.187713939981,16.599724116059,failed,"Děti, failed",45,1847872.83590851,6306772.75198959
209,Basket a workout hřiště v Lužánkách,Jiří Braun,6,neproveditelný,Brno - Střed,2017,1976000,https://paro.damenavas.cz/projekt/?id=209,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/10/ikony_ball_white-150x300.png,49.206468583704,16.6087587564087,failed,"Senioři, failed",46,1848878.56747174,6309967.68436694
210,Konec plavání bahnem k bazénu,Magdaléna  Chytrá ,6,neproveditelný,Brno - Střed,2017,1910000,https://paro.damenavas.cz/projekt/?id=210,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2017/10/ikony_person_white-3-150x300.png,49.20190345688,16.5885727469352,failed,"Zeleň, failed",47,1846631.471176,6309189.88426519
217,Stanice tramvaje č. 9 před kostelem sv. Tomáše,Ing. Drahoslav Mourek,6,neproveditelný,Brno - Střed,2017,221500,https://paro.damenavas.cz/projekt/?id=217,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/02/P1010649-300x225.jpg,49.19779924706,16.6073273863362,failed,"Senioři, failed",48,1848719.22808413,6308490.67586613
220,Bezbariérově od zastávky Fügnerova,Ivana Ševčíková,6,neproveditelný,Brno - Sever,2017,250000,https://paro.damenavas.cz/projekt/?id=220,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/02/IMG_20170218_142723-225x300.jpg,49.219807377878,16.6194863194562,failed,"Senioři, failed",49,1850072.75432764,6312240.74152836
224,Kniho budka ve veřejném prostoru.,Ivan Náhlík ,14,nezískal podporu,Brno - Střed,2017,10004,https://paro.damenavas.cz/projekt/?id=224,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/02/cvknihobudkabrezno_denik-600-300x225.jpg,49.193113996194,16.59985160677,failed,"Senioři, failed",50,1847887.02810954,6307692.55007971
226,Konec zmatků na konečné 75,Martin Moravec,14,nezískal podporu,Brno - Maloměřice a Obřany,2017,12100,https://paro.damenavas.cz/projekt/?id=226,Doprava,https://paro.damenavas.cz/wp-content/uploads/2017/05/ikony_auto_white-136x300.png,49.235455309385,16.6447080150177,failed,"Doprava, failed",51,1852880.42063449,6314908.0797422
230,Fresh bar,Lada Nastoupilová,14,nezískal podporu,Brno - Střed,2017,1950000,https://paro.damenavas.cz/projekt/?id=230,Zdraví,https://paro.damenavas.cz/wp-content/uploads/2017/02/stanek_Fresh_bar-300x169.jpg,49.19027518681,16.5941106683254,failed,"Zdraví, failed",52,1847247.94976521,6307208.99973575
233,Revitalizace průchodu Sochorova - Stránského,Martina Mikulincová,15,nevítězný,Brno - Žabovřesky,2017,1430000,https://paro.damenavas.cz/projekt/?id=233,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2017/02/Fotografie0016-1-225x300.jpg,49.21332947611,16.568117740752,failed,"Zeleň, failed",53,1844354.43030352,6311136.76896263
239,Komunitní zahrada v Medlánkách,Elena  Stávková,15,nevítězný,Brno - Medlánky,2017,574000,https://paro.damenavas.cz/projekt/?id=239,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/02/sídliště-300x200.jpg,49.24208852608,16.5713285231539,failed,"Senioři, failed",54,1844711.85296554,6316039.02940552
245,golfove hriste na kratkou hru,Radim  Pavlicek,14,nezískal podporu,Brno - Bystrc,2017,617500,https://paro.damenavas.cz/projekt/?id=245,Děti,https://paro.damenavas.cz/wp-content/uploads/2017/02/bw_kids-300x218.jpg,49.219874055486,16.503182637996,failed,"Děti, failed",55,1837125.88773011,6312252.10556663
251,Rozhledna Holedná,Petr Chobola,10,realizovaný,Brno - Jundrov,2017,2000000,https://paro.damenavas.cz/projekt/?id=251,Zábava,https://paro.damenavas.cz/wp-content/uploads/2024/03/Dok_2-1-300x200.jpg,49.203175518786,16.5353412395759,finished,"Zábava, finished",56,1840705.76688261,6309406.60922679
263,Oživení přírodního amfiteátru Čertova rokle,Jana Sedláčková Krištoforyová,10,realizovaný,Brno - Sever,2017,1179000,https://paro.damenavas.cz/projekt/?id=263,Zábava,https://paro.damenavas.cz/wp-content/uploads/2024/03/Dok_2-2-300x200.jpg,49.230167543235,16.6276299355278,finished,"Zábava, finished",57,1850979.29752195,6314006.63538784
266,Chceme příští zimu zase bruslit na dráze na Pryglu?,Arnošt Petrů,10,realizovaný,Brno - Bystrc,2017,660500,https://paro.damenavas.cz/projekt/?id=266,Sport,https://paro.damenavas.cz/wp-content/uploads/2024/03/Dok_1-2-300x200.jpg,49.23124753076,16.5154606382184,finished,"Sport, finished",58,1838492.66846283,6314190.74095676
273,Obnovení trolejbusové linky 29,Tomáš Vokoun,6,neproveditelný,Brno,2017,2000000,https://paro.damenavas.cz/projekt/?id=273,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/02/Trol_Škoda_21Tr_Brno-300x225.jpg,49.19498,16.608303,failed,"Senioři, failed",59,1848827.8329004,6308010.41210166
274,Chodník u Lužáneckého parku ze zastávky k přechodu,Ladislav Kolbaba,6,neproveditelný,Brno - Střed,2017,220000,https://paro.damenavas.cz/projekt/?id=274,Doprava,https://paro.damenavas.cz/wp-content/uploads/2017/02/ChodníkLuž-225x300.jpg,49.208842206474,16.6098787574894,failed,"Doprava, failed",60,1849003.24542173,6310372.12736382
277,Analýza graffiti na školách a osvěta,Jan Priessnitz,14,nezískal podporu,Brno,2017,731500,https://paro.damenavas.cz/projekt/?id=277,Děti,https://paro.damenavas.cz/wp-content/uploads/2017/02/graffiti1-300x180.jpg,49.19498,16.608303,failed,"Děti, failed",61,1848827.8329004,6308010.41210166
281,Městské bicykly,Václav Štursa,6,neproveditelný,Brno - Střed,2017,1935000,https://paro.damenavas.cz/projekt/?id=281,Děti,https://paro.damenavas.cz/wp-content/uploads/2017/02/134-bicikelj7-647a022058ff6bb8-300x200.jpg,49.191119227311,16.6127185326148,failed,"Děti, failed",62,1849319.36774266,6307352.76699555
284,Bezpečnost dětí v Obřanech,Martin Moravec,14,nezískal podporu,Brno - Maloměřice a Obřany,2017,1937200,https://paro.damenavas.cz/projekt/?id=284,Děti,https://paro.damenavas.cz/wp-content/uploads/2017/02/Varianta-A-chodnik-154x300.png,49.237408493337,16.6453981566542,failed,"Děti, failed",63,1852957.24685004,6315241.07776986
285,Časově omezené stání na Veveří,Vojtěch Kába,6,neproveditelný,Brno - Střed,2017,14600,https://paro.damenavas.cz/projekt/?id=285,Doprava,https://paro.damenavas.cz/wp-content/uploads/2017/10/ikony_person_white-4-150x300.png,49.199048636177,16.6032117590984,failed,"Doprava, failed",64,1848261.07855573,6308703.52028436
288,Odpadkové koše pro okolí Anthroposu a Riviéry,Iveta Kotačková,15,nevítězný,Brno - Střed,2017,202675,https://paro.damenavas.cz/projekt/?id=288,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2017/02/31-300x200.jpg,49.185807085515,16.5691929781089,failed,"Zeleň, failed",65,1844474.12517857,6306447.97915103
293,Přechod pro pěší z Moravského náměstí do Joštovy ulice,Aleš Máchal,15,nevítězný,Brno - Střed,2017,150000,https://paro.damenavas.cz/projekt/?id=293,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/02/prechod_pro_chodce_znacka_unor_2017.png,49.198066880476,16.606848474985,failed,"Senioři, failed",66,1848665.91591638,6308536.26911854
296,Světélka na řece Svratce,Zdeněk Blatný,15,nevítězný,Brno - Komín,2017,1350000,https://paro.damenavas.cz/projekt/?id=296,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/03/Přístup-k-řece1-212x300.jpg,49.21736820186,16.5523069745776,failed,"Senioři, failed",67,1842594.38386393,6311825.03695013
299,Vyhrazený jízdní pruh pro cyklisty,Bohuslav Vlček,6,neproveditelný,Brno - Vinohrady,2017,1980200,https://paro.damenavas.cz/projekt/?id=299,Doprava,https://paro.damenavas.cz/wp-content/uploads/2017/10/ikony_person_white-5-150x300.png,49.202925566246,16.651230398665,failed,"Doprava, failed",68,1853606.48906087,6309364.02363075
300,PŘECHOD PRO CHODCE na ulici ÚDOLNÍ U POŠTY A ŠKOLKY (křižovatka Údolní x Grohova x Všetičkova),Yveta Pernicová,6,neproveditelný,Brno - Střed,2017,1100000,https://paro.damenavas.cz/projekt/?id=300,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/10/ikony_person_white-1-150x300.png,49.1987937759,16.5885580730433,failed,"Senioři, failed",69,1846629.83768583,6308660.10215943
302,Workout hřiště v parku Lužánky,Jiří Hejtmánek,6,neproveditelný,Brno - Střed,2017,165000,https://paro.damenavas.cz/projekt/?id=302,Děti,https://paro.damenavas.cz/wp-content/uploads/2017/03/IY3D8pgtHm-300x225.jpg,49.205123967331,16.610772021701,failed,"Děti, failed",70,1849102.68313891,6309738.58299706
311,Chilloutová zóna v Medlánkách,Vilém Jurek,15,nevítězný,Brno - Medlánky,2017,700000,https://paro.damenavas.cz/projekt/?id=311,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/03/20160629_135748-300x225.jpg,49.243771356179,16.5685962179778,failed,"Senioři, failed",71,1844407.69414465,6316325.97259849
312,Bikepark Lesná,Marek Valeský,6,neproveditelný,Brno - Sever,2017,1975000,https://paro.damenavas.cz/projekt/?id=312,Děti,https://paro.damenavas.cz/wp-content/uploads/2017/03/Screenshot_20170303-202939-176x300.png,49.234819993946,16.6293684435388,failed,"Děti, failed",72,1851172.82734847,6314799.7677501
313,Barevné sloupy v ulici Heršpická,Vojtěch Trmač,14,nezískal podporu,Brno - Střed,2017,115000,https://paro.damenavas.cz/projekt/?id=313,Kultura,https://paro.damenavas.cz/wp-content/uploads/2017/03/img_4853-683x1024-300x217.jpg,49.176004003612,16.6030254850179,failed,"Kultura, failed",73,1848240.34261994,6304778.52921232
314,Převlečeme řidiče MHD,Vojtěch Trmač,14,nezískal podporu,Brno,2017,1896000,https://paro.damenavas.cz/projekt/?id=314,Kultura,https://paro.damenavas.cz/wp-content/uploads/2017/03/1000x1000-1475838900-salina-bohuslav-fuchs-300x194.jpg,49.19498,16.608303,failed,"Kultura, failed",74,1848827.8329004,6308010.41210166
316,Nová cesta vedle Platinia,Magdaléna Chytrá,6,neproveditelný,Brno - Žabovřesky,2017,269625,https://paro.damenavas.cz/projekt/?id=316,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2017/03/DSC04928-300x225.jpg,49.208999202702,16.5893693146798,failed,"Zeleň, failed",75,1846720.14469171,6310398.87872918
317,Socha rodiny,Vojtěch Trmač,6,neproveditelný,Brno - Střed,2017,1300000,https://paro.damenavas.cz/projekt/?id=317,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/03/57578982-300x208.jpg,49.193281081116,16.6062338549666,failed,"Senioři, failed",76,1848597.4967289,6307721.01145742
319,Lesopark a pěší cesty u Kociánky,Vojtěch Trmač,14,nezískal podporu,Brno - Královo Pole,2017,250000,https://paro.damenavas.cz/projekt/?id=319,Doprava,https://paro.damenavas.cz/wp-content/uploads/2017/03/1558454_10202020583269603_635348142_n-300x280.jpg,49.228035074746,16.6009530069831,failed,"Doprava, failed",77,1848009.63542042,6313643.12511445
320,Přeložka ulice Kociánka,Vojtěch Trmač,14,nezískal podporu,Brno - Královo Pole,2017,250000,https://paro.damenavas.cz/projekt/?id=320,Doprava,https://paro.damenavas.cz/wp-content/uploads/2017/03/up-225x300.jpg,49.23107584436,16.6041320338438,failed,"Doprava, failed",78,1848363.52307177,6314161.47329192
322,Komunitní  přírodní zahrada pro děti a jejich rodiče - na městečku v Líšni,Andrea Ondrůjová,15,nevítězný,Brno - Líšeň,2017,1756891,https://paro.damenavas.cz/projekt/?id=322,Senioři,https://paro.damenavas.cz/wp-content/uploads/2017/03/pohled1-městečko-300x169.png,49.206323513012,16.6941233645247,failed,"Senioři, failed",79,1858381.31217898,6309942.96631495
325,Propojení Žebětína i horní části Bystrce s Kohoutovicemi pro pěší i cyklisty,Oldřich Drápal,10,realizovaný,Brno - Žebětín,2017,600000,https://paro.damenavas.cz/projekt/?id=325,Sport,https://paro.damenavas.cz/wp-content/uploads/2024/03/Dok_1-3-225x300.jpg,49.204314345949,16.5191564015319,finished,"Sport, finished",80,1838904.07895298,6309600.6393196
